date,cases_diff,daily_cases,total_cases,daily_doses,total_doses,hospitalised,icu,vent,daily_deaths,deaths,pcr_tests,temp_celc,lockdown_level,schools_closed,restaurants_closed,home_gatherings,outdoor_gatherings,masks_mandate,international_travel,
08/14/2022,-850,3450,2510325,0,16406620,575,29,6,24,4940,22016555,16,0,0,0,500,1000,0,0,
08/15/2022,198,3648,2513940,13812,16420432,571,27,7,15,4955,22023678,17,0,0,0,500,1000,0,0,
08/16/2022,1210,4858,2518701,7408,16427840,535,25,9,20,4975,22032188,17,0,0,0,500,1000,0,0,
08/17/2022,-126,4732,2523380,8077,16435917,518,29,7,15,4990,22044293,20,0,0,0,500,1000,0,0,
08/18/2022,-316,4416,2527767,7555,16443472,497,27,9,46,5036,22055393,21,0,0,0,500,1000,0,0,
08/19/2022,-559,3857,2531505,7066,16450538,514,27,8,27,5063,22066377,19,0,0,0,500,1000,0,0,
08/20/2022,-503,3354,2534710,0,16450538,471,30,11,30,5093,22075831,16,0,0,0,500,1000,0,0,
08/21/2022,-917,2437,2537053,0,16450538,438,29,12,18,5111,22083432,16,0,0,0,500,1000,0,0,
08/22/2022,163,2600,2539564,10504,16461042,414,28,10,4,5115,22089455,17,0,0,0,500,1000,0,0,
08/23/2022,1038,3638,2543202,5191,16466233,433,26,7,25,5140,22097090,17,0,0,0,500,1000,0,0,
08/24/2022,-279,3359,2546468,5956,16472189,402,24,5,10,5150,22107396,18,0,0,0,500,1000,0,0,
08/25/2022,-98,3261,2549150,5342,16477531,405,22,7,39,5189,22121613,18,0,0,0,500,1000,0,0,
08/26/2022,-326,2935,2551936,5389,16482920,386,18,7,24,5213,22126778,16,0,0,0,500,1000,0,0,
08/27/2022,-403,2532,2554435,0,16482920,377,16,6,39,5252,22135048,15,0,0,0,500,1000,0,0,
08/28/2022,-433,2099,2556519,0,16482920,372,23,6,9,5261,22142105,15,0,0,0,500,1000,0,0,
08/29/2022,48,2147,2558654,8096,16491016,343,22,4,3,5264,22147606,17,0,0,0,500,1000,0,0,
08/30/2022,803,2950,2561590,4076,16495092,337,22,5,18,5282,22154161,21,0,0,0,500,1000,0,0,
08/31/2022,-93,2857,2564340,4457,16499549,333,20,5,25,5307,22163863,19,0,0,0,500,1000,0,0,
09/01/2022,-212,2645,2566951,4520,16504069,332,15,5,18,5325,22172674,15,0,0,0,500,1000,0,0,
09/02/2022,-252,2393,2569344,4248,16508317,295,13,5,16,5341,22181452,16,0,0,0,500,1000,0,0,
09/03/2022,-380,2013,2571289,0,16508317,298,13,5,10,5351,22188970,16,0,0,0,500,1000,0,0,
09/04/2022,-494,1519,2572796,0,16508317,293,15,6,8,5359,22195802,15,0,0,0,500,1000,0,0,
09/05/2022,190,1709,2574489,6275,16514592,266,14,4,4,5363,22200952,16,0,0,0,500,1000,0,0,
09/06/2022,666,2375,2576852,3465,16518057,260,17,3,25,5388,22207382,17,0,0,0,500,1000,0,0,
09/07/2022,-138,2237,2579060,3768,16521825,222,18,3,11,5399,22216752,16,0,0,0,500,1000,0,0,
09/08/2022,-135,2102,2581130,3770,16525595,227,15,4,24,5423,22224965,15,0,0,0,500,1000,0,0,
09/09/2022,4,2106,2583208,3761,16529356,213,13,3,41,5464,22233284,17,0,0,0,500,1000,0,0,
